shape_id,shape_pt_sequence,latitude,longitude
22591,52,39.740939,-75.552549
22591,53,39.741687,-75.552063
22591,54,39.742433,-75.551557
22591,55,39.742721,-75.55136
22591,56,39.743159,-75.551058
22591,57,39.743932,-75.550525
22591,58,39.744792,-75.549895
22591,59,39.74517,-75.549635
22591,60,39.746074,-75.549056
